VariableCode,RegionCode,YearCode,AggValue
rgdpna,DOM,1970,15559.65136718750000000
rgdpna,DOM,1971,17251.25976562500000000
rgdpna,DOM,1972,19044.46875000000000000
rgdpna,DOM,1973,21500.70507812500000000
rgdpna,DOM,1974,22791.14453125000000000
rgdpna,DOM,1975,23974.74804687500000000
rgdpna,DOM,1976,25587.79687500000000000
rgdpna,DOM,1977,26861.47851562500000000
rgdpna,DOM,1978,27437.56835937500000000
rgdpna,DOM,1979,28679.82617187500000000
rgdpna,DOM,1980,30966.37695312500000000
rgdpna,DOM,1981,32291.38281250000000000
rgdpna,DOM,1982,32840.23828125000000000
rgdpna,DOM,1983,34360.06640625000000000
rgdpna,DOM,1984,34790.56250000000000000
rgdpna,DOM,1985,34052.12109375000000000
rgdpna,DOM,1986,35251.43750000000000000
rgdpna,DOM,1987,38817.95312500000000000
rgdpna,DOM,1988,39654.85546875000000000
rgdpna,DOM,1989,41399.88281250000000000
rgdpna,DOM,1990,39328.05468750000000000
rgdpna,DOM,1991,39630.76171875000000000
rgdpna,DOM,1992,43797.24609375000000000
rgdpna,DOM,1993,46960.45312500000000000
rgdpna,DOM,1994,48042.10546875000000000
rgdpna,DOM,1995,50681.39453125000000000
rgdpna,DOM,1996,54295.66796875000000000
rgdpna,DOM,1997,58641.64062500000000000
rgdpna,DOM,1998,62752.80078125000000000
rgdpna,DOM,1999,66966.74218750000000000
rgdpna,DOM,2000,70754.85156250000000000
rgdpna,DOM,2001,72034.96875000000000000
rgdpna,DOM,2002,76204.53125000000000000
rgdpna,KOR,1953,29613.64062500000000000
rgdpna,KOR,1954,30272.24414062500000000
rgdpna,KOR,1955,32747.49023437500000000
rgdpna,KOR,1956,34258.26562500000000000
rgdpna,KOR,1957,36542.67578125000000000
rgdpna,KOR,1958,37817.19531250000000000
rgdpna,KOR,1959,38487.43359375000000000
rgdpna,KOR,1960,38941.16015625000000000
rgdpna,KOR,1961,40697.33593750000000000
rgdpna,KOR,1962,41642.94140625000000000
rgdpna,KOR,1963,44887.71484375000000000
rgdpna,KOR,1964,48435.14453125000000000
rgdpna,KOR,1965,50860.50781250000000000
rgdpna,KOR,1966,56663.05859375000000000
rgdpna,KOR,1967,59819.34765625000000000
rgdpna,KOR,1968,66173.85937500000000000
rgdpna,KOR,1969,75654.76562500000000000
rgdpna,SWE,1964,133562.75000000000000000
rgdpna,SWE,1965,138550.56250000000000000
rgdpna,SWE,1966,141321.57812500000000000
rgdpna,SWE,1967,146863.59375000000000000
rgdpna,SWE,1968,151020.10937500000000000
rgdpna,SWE,1969,159333.15625000000000000
rgdpna,SWE,1970,169031.68750000000000000
rgdpna,SWE,1971,170628.43750000000000000
rgdpna,SWE,1972,174533.68750000000000000
rgdpna,SWE,1973,181459.14062500000000000
rgdpna,SWE,1974,187262.56250000000000000
rgdpna,SWE,1975,192043.12500000000000000
rgdpna,SWE,1976,194075.14062500000000000
rgdpna,SWE,1977,190977.18750000000000000
rgdpna,SWE,1978,194322.25000000000000000
rgdpna,SWE,1979,201784.23437500000000000
rgdpna,SWE,1980,205214.51562500000000000
rgdpna,SWE,1981,206147.89062500000000000
rgdpna,SWE,1982,208721.98437500000000000
rgdpna,SWE,1983,212689.03125000000000000
rgdpna,SWE,1984,221684.79687500000000000
rgdpna,SWE,1985,226474.01562500000000000
rgdpna,SWE,1986,232569.15625000000000000
rgdpna,SWE,1987,240369.15625000000000000
rgdpna,SWE,1988,246520.29687500000000000
rgdpna,SWE,1989,253064.93750000000000000
rgdpna,SWE,1990,254974.75000000000000000
rgdpna,SWE,1991,252052.81250000000000000
rgdpna,SWE,1992,249132.54687500000000000
rgdpna,SWE,1993,243986.42187500000000000
rgdpna,SWE,1994,253959.60937500000000000
rgdpna,SWE,1995,264179.71875000000000000
rgdpna,SWE,1996,268189.62500000000000000
rgdpna,SWE,1997,275968.40625000000000000
rgdpna,SWE,1998,287633.00000000000000000
rgdpna,SWE,1999,300663.21875000000000000
rgdpna,SWE,2000,314900.50000000000000000
rgdpna,BRB,1960,1018.28570556641000000
rgdpna,BRB,1961,1091.26953125000000000
rgdpna,BRB,1962,1144.99865722656000000
rgdpna,BRB,1963,1092.74462890625000000
rgdpna,BRB,1964,1135.18322753906000000
rgdpna,BRB,1965,1251.75256347656000000
rgdpna,DOM,1951,5207.74365234375000000
rgdpna,DOM,1952,5571.41748046875000000
rgdpna,DOM,1953,5596.40087890625000000
rgdpna,DOM,1954,6027.42822265625000000
rgdpna,DOM,1955,6239.48730468750000000
rgdpna,DOM,1956,6842.77099609375000000
rgdpna,DOM,1957,7172.75976562500000000
rgdpna,DOM,1958,7499.19628906250000000
rgdpna,DOM,1959,8048.71044921875000000
rgdpna,DOM,1960,8980.91210937500000000
rgdpna,DOM,1961,8816.71289062500000000
rgdpna,DOM,1962,10450.88964843750000000
rgdpna,DOM,1963,11147.37597656250000000
rgdpna,DOM,1964,11868.24218750000000000
rgdpna,HKG,1960,13298.78125000000000000
rgdpna,HKG,1961,14059.22949218750000000
rgdpna,HKG,1962,16050.05761718750000000
rgdpna,HKG,1963,18644.58984375000000000
rgdpna,HKG,1964,20198.30664062500000000
rgdpna,HKG,1965,23133.10351562500000000
rgdpna,HKG,1966,23478.37304687500000000
rgdpna,HKG,1967,23823.64453125000000000
rgdpna,HKG,1968,24686.81835937500000000
rgdpna,HKG,1969,27448.98046875000000000
rgdpna,HKG,1970,30038.50781250000000000
rgdpna,HKG,1971,32229.28710937500000000
rgdpna,HKG,1972,35649.38281250000000000
rgdpna,ETH,1950,9410.23535156250000000
rgdpna,ETH,1951,10762.57910156250000000
rgdpna,ETH,1952,11131.99902343750000000
rgdpna,ETH,1953,12197.48339843750000000
rgdpna,ETH,1954,12474.85742187500000000
rgdpna,ETH,1955,13134.63574218750000000
rgdpna,ETH,1956,13413.22460937500000000
rgdpna,ETH,1957,13449.95214843750000000
rgdpna,ETH,1958,14646.12109375000000000
rgdpna,ETH,1959,14332.11230468750000000
rgdpna,ETH,1960,15829.91210937500000000
rgdpna,ETH,1961,16494.19140625000000000
rgdpna,ETH,1962,17070.77734375000000000
rgdpna,ETH,1963,17717.37109375000000000
rgdpna,ETH,1964,18293.32812500000000000
rgdpna,ETH,1965,19424.71289062500000000
rgdpna,ETH,1966,20354.54492187500000000
rgdpna,ETH,1967,21622.63671875000000000
rgdpna,ETH,1968,22714.10937500000000000
rgdpna,ETH,1969,23395.88867187500000000
rgdpna,ETH,1970,22877.97070312500000000
rgdpna,ETH,1971,23926.99609375000000000
rgdpna,ETH,1972,24967.92187500000000000
rgdpna,ETH,1973,25517.97656250000000000
rgdpna,ETH,1974,25520.86132812500000000
rgdpna,ETH,1975,24324.59179687500000000
rgdpna,ETH,1976,24283.27539062500000000
rgdpna,ETH,1977,24171.36718750000000000
rgdpna,ETH,1978,22711.51757812500000000
rgdpna,ETH,1979,25071.56445312500000000
rgdpna,ETH,1980,26273.34179687500000000
rgdpna,ETH,1981,27151.86328125000000000
rgdpna,ETH,1982,27430.69335937500000000
rgdpna,ETH,1983,28298.68554687500000000
rgdpna,ETH,1984,28547.63476562500000000
rgdpna,ETH,1985,28089.44531250000000000
rgdpna,ETH,1986,28945.72851562500000000
rgdpna,ETH,1987,25275.09375000000000000
rgdpna,ETH,1988,33605.84375000000000000
rgdpna,ETH,1989,31555.72265625000000000
rgdpna,ETH,1990,31637.76953125000000000
rgdpna,ETH,1991,29354.18945312500000000
rgdpna,ETH,1992,26739.50000000000000000
rgdpna,ETH,1993,30312.72460937500000000
rgdpna,ETH,1994,31369.55664062500000000
rgdpna,ETH,1995,33289.70312500000000000
rgdpna,ETH,1996,37794.68359375000000000
rgdpna,ETH,1997,38868.22265625000000000
rgdpna,ETH,1998,37295.85937500000000000
rgdpna,ETH,1999,39221.22656250000000000
rgdpna,ETH,2000,41603.07421875000000000
rgdpna,ETH,2001,45056.72656250000000000
rgdpna,ETH,2002,45739.14062500000000000
rgdpna,JAM,1988,14094.39746093750000000
rgdpna,JAM,1989,15058.26855468750000000
rgdpna,JAM,1990,15880.16796875000000000
rgdpna,JAM,1991,16018.98046875000000000
rgdpna,JAM,1992,17673.89062500000000000
rgdpna,JAM,1993,18021.60351562500000000
rgdpna,JAM,1994,18182.35156250000000000
rgdpna,JAM,1995,18369.49804687500000000
rgdpna,JAM,1996,18427.12500000000000000
rgdpna,JAM,1997,18245.75000000000000000
rgdpna,JAM,1998,18021.97656250000000000
rgdpna,JAM,1999,18200.16992187500000000
rgdpna,JAM,2000,18326.00390625000000000
rgdpna,JAM,2001,18560.72851562500000000
rgdpna,JAM,2002,18685.99218750000000000
rgdpna,SEN,1960,7329.89599609375000000
rgdpna,SEN,1961,7480.75341796875000000
rgdpna,SEN,1962,7562.95507812500000000
rgdpna,SEN,1963,7457.47314453125000000
rgdpna,SEN,1964,7715.21630859375000000
rgdpna,SEN,1965,7924.56787109375000000
rgdpna,SEN,1966,8232.69628906250000000
rgdpna,SEN,1967,8076.11279296875000000
rgdpna,SEN,1968,8559.20312500000000000
rgdpna,SEN,1969,7960.86132812500000000
rgdpna,SEN,1970,8579.67480468750000000
rgdpna,SEN,1971,8569.10644531250000000
rgdpna,SEN,1972,9116.56542968750000000
rgdpna,SEN,1973,8607.15429687500000000
rgdpna,SEN,1974,8968.60351562500000000
rgdpna,SEN,1975,9645.00097656250000000
rgdpna,SEN,1976,10505.29296875000000000
rgdpna,SEN,1977,10222.05175781250000000
rgdpna,SEN,1978,9583.70214843750000000
rgdpna,SEN,1979,10507.40722656250000000
rgdpna,SEN,1980,10161.51855468750000000
rgdpna,SEN,1981,10040.96777343750000000
rgdpna,SEN,1982,11581.23828125000000000
rgdpna,SEN,1983,11833.46777343750000000
rgdpna,SEN,1984,11359.60937500000000000
rgdpna,SEN,1985,11788.95703125000000000
rgdpna,SEN,1986,12325.87207031250000000
rgdpna,SEN,1987,12818.27636718750000000
rgdpna,SEN,1988,13466.46972656250000000
rgdpna,SEN,1989,13277.29687500000000000
rgdpna,SEN,1990,13795.66601562500000000
rgdpna,SEN,1991,13740.95507812500000000
rgdpna,SEN,1992,14045.11425781250000000
rgdpna,SEN,1993,13733.53613281250000000
rgdpna,SEN,1994,14127.64550781250000000
rgdpna,ATG,1970,402.10821533203100000
rgdpna,ATG,1971,432.17239379882800000
rgdpna,ATG,1972,464.11557006835900000
rgdpna,ATG,1973,503.57476806640600000
rgdpna,ATG,1974,520.71429443359400000
rgdpna,ATG,1975,492.14843750000000000
rgdpna,ATG,1976,448.07546997070300000
rgdpna,ATG,1977,480.72210693359400000
rgdpna,ATG,1978,497.68521118164100000
rgdpna,ATG,1979,551.30072021484400000
rgdpna,ATG,1980,588.25604248046900000
rgdpna,ATG,1981,617.33563232421900000
rgdpna,ATG,1982,619.75897216796900000
rgdpna,ATG,1983,662.16668701171900000
rgdpna,ATG,1984,711.54144287109400000
rgdpna,ATG,1985,766.67150878906300000
rgdpna,ATG,1986,831.19189453125000000
rgdpna,ATG,1987,903.58795166015600000
rgdpna,ATG,1988,972.04620361328100000
rgdpna,ATG,1989,1023.10070800781000000
rgdpna,ATG,1990,1053.91284179688000000
rgdpna,ATG,1991,1076.85522460938000000
rgdpna,ATG,1992,1089.32873535156000000
rgdpna,ATG,1993,1146.84606933594000000
rgdpna,BWA,1960,438.87994384765600000
rgdpna,BWA,1961,472.65002441406300000
rgdpna,BWA,1962,508.86715698242200000
rgdpna,BWA,1963,529.98870849609400000
rgdpna,BWA,1964,560.35894775390600000
rgdpna,BWA,1965,534.27490234375000000
rgdpna,BWA,1966,572.63305664062500000
rgdpna,BWA,1967,683.54791259765600000
rgdpna,BWA,1968,781.11364746093800000
rgdpna,BWA,1969,779.35766601562500000
rgdpna,BWA,1970,877.50909423828100000
rgdpna,BWA,1971,1104.09167480469000000
rgdpna,BWA,1972,1395.15173339844000000
rgdpna,BWA,1973,1692.36340332031000000
rgdpna,BWA,1974,1841.25415039063000000
rgdpna,BWA,1975,1996.77099609375000000
rgdpna,BWA,1976,2209.37475585938000000
rgdpna,BWA,1977,2443.49951171875000000
rgdpna,BWA,1978,2728.47973632813000000
rgdpna,BWA,1979,3118.28198242188000000
rgdpna,BWA,1980,3499.29248046875000000
rgdpna,BWA,1981,3910.19433593750000000
rgdpna,BWA,1982,4240.07910156250000000
rgdpna,BWA,1983,4744.57666015625000000
rgdpna,BWA,1984,5390.27929687500000000
rgdpna,BWA,1985,5887.74365234375000000
rgdpna,BWA,1986,6319.74511718750000000
rgdpna,BWA,1987,6839.52636718750000000
rgdpna,BWA,1988,7675.53173828125000000
rgdpna,BWA,1989,10229.39843750000000000
rgdpna,BWA,1990,10958.41796875000000000
rgdpna,BWA,1991,11771.97070312500000000
rgdpna,BWA,1992,12125.25390625000000000
rgdpna,BWA,1993,12357.58691406250000000
rgdpna,BWA,1994,12806.15917968750000000
rgdpna,BWA,1995,13706.48437500000000000
rgdpna,BWA,1996,14505.54492187500000000
rgdpna,BWA,1997,15669.83984375000000000
rgdpna,BWA,1998,15782.97558593750000000
rgdpna,BWA,1999,17308.75390625000000000
rgdpna,BWA,2000,17652.79882812500000000
rgdpna,BWA,2001,17697.03710937500000000
rgdpna,BWA,2002,18771.15820312500000000
rgdpna,MLI,1971,4259.70654296875000000
rgdpna,MLI,1972,4508.64453125000000000
rgdpna,MLI,1973,4443.03857421875000000
rgdpna,MLI,1974,4375.11230468750000000
rgdpna,MLI,1975,4883.72119140625000000
rgdpna,MLI,1976,5549.05224609375000000
rgdpna,MLI,1977,5901.34179687500000000
rgdpna,MLI,1978,5814.97705078125000000
rgdpna,MLI,1979,6419.48339843750000000
rgdpna,MLI,1980,6141.78662109375000000
rgdpna,MLI,1981,6406.56494140625000000
rgdpna,MLI,1982,6805.72802734375000000
rgdpna,MLI,1983,6453.13378906250000000
rgdpna,MLI,1984,6497.04199218750000000
rgdpna,MLI,1985,7049.21728515625000000
rgdpna,MLI,1986,8185.50097656250000000
rgdpna,MLI,1987,7992.57226562500000000
rgdpna,MLI,1988,8012.53027343750000000
rgdpna,MLI,1989,8612.60546875000000000
rgdpna,MLI,1990,8820.16992187500000000
rgdpna,MLI,1991,8802.87304687500000000
rgdpna,MLI,1992,9655.75097656250000000
rgdpna,MLI,1993,10257.29687500000000000
rgdpna,MLI,1994,10350.86035156250000000
rgdpna,MLI,1995,10993.54492187500000000
rgdpna,MLI,1996,11347.36230468750000000
rgdpna,MLI,1997,11903.41308593750000000
rgdpna,MLI,1998,12864.74707031250000000
rgdpna,MLI,1999,13598.15820312500000000
rgdpna,MLI,2000,13152.71875000000000000
rgdpna,MLI,2001,14711.88671875000000000
rgdpna,MLI,2002,15346.80664062500000000
rgdpna,GBR,1976,1005152.06250000000000000
rgdpna,GBR,1977,1031256.31250000000000000
rgdpna,GBR,1978,1073846.62500000000000000
rgdpna,GBR,1979,1113323.00000000000000000
rgdpna,GBR,1980,1089171.62500000000000000
rgdpna,GBR,1981,1079948.12500000000000000
rgdpna,GBR,1982,1102361.37500000000000000
rgdpna,GBR,1983,1148680.25000000000000000
rgdpna,GBR,1984,1174644.87500000000000000
rgdpna,GBR,1985,1222960.87500000000000000
rgdpna,GBR,1986,1261708.50000000000000000
rgdpna,GBR,1987,1331860.62500000000000000
rgdpna,GBR,1988,1410707.37500000000000000
rgdpna,GBR,1989,1446244.50000000000000000
rgdpna,GBR,1990,1454250.62500000000000000
rgdpna,GBR,1991,1435970.12500000000000000
rgdpna,GBR,1992,1442380.37500000000000000
rgdpna,GBR,1993,1480387.12500000000000000
rgdpna,GBR,1994,1539957.37500000000000000
rgdpna,GBR,1995,1578790.87500000000000000
rgdpna,GBR,1996,1620910.12500000000000000
rgdpna,GBR,1997,1671141.50000000000000000
rgdpna,GBR,1998,1727567.00000000000000000
rgdpna,GBR,1999,1781341.75000000000000000
rgdpna,GBR,2000,1849012.12500000000000000
rgdpna,GBR,2001,1900008.62500000000000000
rgdpna,GBR,2002,1947393.12500000000000000
rgdpna,GEO,1990,50494.44140625000000000
rgdpna,GEO,1991,39722.29687500000000000
rgdpna,GEO,1992,22044.83398437500000000
rgdpna,GEO,1993,15587.75390625000000000
rgdpna,GEO,1994,13969.56738281250000000
rgdpna,GEO,1995,14329.64160156250000000
rgdpna,GEO,1996,15946.89648437500000000
rgdpna,GEO,1997,17624.34960937500000000
rgdpna,GEO,1998,18171.58007812500000000
rgdpna,GEO,1999,18692.96484375000000000
rgdpna,GEO,2000,19036.60546875000000000
rgdpna,GEO,2001,19951.40039062500000000
rgdpna,GEO,2002,21043.50781250000000000
rgdpna,OMN,1970,10777.49902343750000000
rgdpna,OMN,1971,10887.30078125000000000
rgdpna,OMN,1972,11892.41308593750000000
rgdpna,OMN,1973,10228.48828125000000000
rgdpna,OMN,1974,13117.12890625000000000
rgdpna,OMN,1975,16867.29296875000000000
rgdpna,OMN,1976,19561.66796875000000000
rgdpna,OMN,1977,23013.05273437500000000
rgdpna,PHL,1976,173239.50000000000000000
rgdpna,PHL,1977,182944.87500000000000000
rgdpna,PHL,1978,192406.65625000000000000
rgdpna,PHL,1979,203259.23437500000000000
rgdpna,CHN,1981,1541402.62500000000000000
rgdpna,CHN,1982,1676697.50000000000000000
rgdpna,CHN,1983,1794602.25000000000000000
rgdpna,CHN,1984,2000094.37500000000000000
rgdpna,CHN,1985,2189237.25000000000000000
rgdpna,CHN,1986,2322363.50000000000000000
rgdpna,CHN,1987,2504512.25000000000000000
rgdpna,CHN,1988,2625790.50000000000000000
rgdpna,CHN,1989,2654495.50000000000000000
rgdpna,CHN,1990,2668079.75000000000000000
rgdpna,CHN,1991,2834055.75000000000000000
rgdpna,CHN,1992,3103358.75000000000000000
rgdpna,CHN,1993,3437911.75000000000000000
rgdpna,CHN,1994,3725427.50000000000000000
rgdpna,CHN,1995,4227654.50000000000000000
rgdpna,CHN,1996,4385063.00000000000000000
rgdpna,CHN,1997,4693969.00000000000000000
rgdpna,CHN,1998,4713044.00000000000000000
rgdpna,CHN,1999,4992596.00000000000000000
rgdpna,CHN,2000,5309820.00000000000000000
rgdpna,CHN,2001,5678755.50000000000000000
rgdpna,CHN,2002,6290808.00000000000000000
rgdpna,MRT,1960,1335.72009277344000000
rgdpna,MRT,1961,1236.69738769531000000
rgdpna,MRT,1962,1355.11169433594000000
rgdpna,MRT,1963,1398.37512207031000000
rgdpna,MRT,1964,2152.96215820313000000
rgdpna,MRT,1965,2517.55688476563000000
rgdpna,MRT,1966,2548.28100585938000000
rgdpna,MRT,1967,2762.29809570313000000
rgdpna,MRT,1968,3189.82080078125000000
rgdpna,MRT,1969,3117.68164062500000000
rgdpna,MRT,1970,3457.99511718750000000
rgdpna,MRT,1971,3481.55346679688000000
rgdpna,MRT,1972,3487.17529296875000000
rgdpna,MRT,1973,3458.53051757813000000
rgdpna,MRT,1974,3752.74243164063000000
rgdpna,MRT,1975,4132.88916015625000000
rgdpna,MRT,1976,4408.62890625000000000
rgdpna,MRT,1977,4391.76318359375000000
rgdpna,MRT,1978,4063.28466796875000000
rgdpna,MRT,1979,4470.20214843750000000
rgdpna,MRT,1980,4501.52392578125000000
rgdpna,MRT,1981,4680.88916015625000000
rgdpna,MRT,1982,4323.22998046875000000
rgdpna,NPL,1960,9528.23828125000000000
rgdpna,NPL,1961,9706.48242187500000000
rgdpna,NPL,1962,9874.37890625000000000
rgdpna,NPL,1963,10087.18945312500000000
rgdpna,NPL,1964,10866.26757812500000000
rgdpna,NPL,1965,10705.78222656250000000
rgdpna,NPL,1966,11422.58398437500000000
rgdpna,NPL,1967,11180.42480468750000000
rgdpna,NPL,1968,11245.87792968750000000
rgdpna,NPL,1969,11819.32617187500000000
rgdpna,NPL,1970,12230.40039062500000000
rgdpna,NPL,1971,12084.41210937500000000
rgdpna,NPL,1972,12460.90917968750000000
rgdpna,NPL,1973,12401.36132812500000000
rgdpna,NPL,1974,13187.01074218750000000
rgdpna,NPL,1975,13379.10156250000000000
rgdpna,NPL,1976,13967.68164062500000000
rgdpna,NPL,1977,14389.13476562500000000
rgdpna,NPL,1978,15022.92871093750000000
rgdpna,NPL,1979,15378.98339843750000000
rgdpna,NPL,1980,15022.12109375000000000
rgdpna,NPL,1981,16275.17578125000000000
rgdpna,NPL,1982,16890.39843750000000000
rgdpna,NPL,1983,16387.40039062500000000
rgdpna,NPL,1984,17973.90429687500000000
rgdpna,NPL,1985,19078.40039062500000000
rgdpna,NPL,1986,19949.45312500000000000
rgdpna,NPL,1987,20287.71875000000000000
rgdpna,NPL,1988,21849.63476562500000000
rgdpna,NPL,1989,22795.22265625000000000
rgdpna,NPL,1990,23851.78906250000000000
rgdpna,NPL,1991,25370.29687500000000000
rgdpna,NPL,1992,26412.52929687500000000
rgdpna,NPL,1993,27428.55273437500000000
rgdpna,NPL,1994,29682.97265625000000000
rgdpna,NPL,1995,30712.50976562500000000
rgdpna,NPL,1996,32351.84960937500000000
rgdpna,NPL,1997,34053.68750000000000000
rgdpna,NPL,1998,35055.73046875000000000
rgdpna,NPL,1999,36627.53125000000000000
rgdpna,NPL,2000,38867.45312500000000000
rgdpna,NPL,2001,41055.10937500000000000
rgdpna,NPL,2002,41104.29687500000000000
rgdpna,TGO,1960,1745.65832519531000000
rgdpna,TGO,1961,1929.94567871094000000
rgdpna,TGO,1962,2001.63574218750000000
rgdpna,TGO,1963,2129.67163085938000000
rgdpna,TGO,1964,2415.70947265625000000
rgdpna,TGO,1965,2767.18945312500000000
rgdpna,LUX,1950,3451.81713867188000000
rgdpna,LUX,1951,3301.58837890625000000
rgdpna,LUX,1952,3487.87036132813000000
rgdpna,LUX,1953,3570.05102539063000000
rgdpna,LUX,1954,3541.50048828125000000
rgdpna,LUX,1955,3712.66552734375000000
rgdpna,LUX,1956,3871.32592773438000000
rgdpna,LUX,1957,4068.47509765625000000
rgdpna,LUX,1958,4121.38574218750000000
rgdpna,LUX,1959,4127.68505859375000000
rgdpna,LUX,1960,4303.97851562500000000
rgdpna,LUX,1961,4455.17138671875000000
rgdpna,LUX,1962,4510.89453125000000000
rgdpna,LUX,1963,4598.76464843750000000
rgdpna,LUX,1964,5012.85644531250000000
rgdpna,LUX,1965,5100.07958984375000000
rgdpna,LUX,1966,5160.90234375000000000
rgdpna,LUX,1967,5201.32177734375000000
rgdpna,LUX,1968,5473.04150390625000000
rgdpna,CRI,1966,7501.12158203125000000
rgdpna,CRI,1967,7926.20849609375000000
rgdpna,CRI,1968,8590.95312500000000000
rgdpna,CRI,1969,9070.26953125000000000
rgdpna,CRI,1970,9750.75781250000000000
rgdpna,CRI,1971,10410.25488281250000000
rgdpna,CRI,1972,11262.17773437500000000
rgdpna,CRI,1973,12129.84472656250000000
rgdpna,CRI,1974,12803.33691406250000000
rgdpna,CRI,1975,13072.73339843750000000
rgdpna,CRI,1976,13793.45703125000000000
rgdpna,CRI,1977,15021.48535156250000000
rgdpna,CRI,1978,15962.62402343750000000
rgdpna,CRI,1979,16751.57226562500000000
rgdpna,GRC,1961,58942.58593750000000000
rgdpna,GRC,1962,59157.61328125000000000
rgdpna,GRC,1963,66164.75781250000000000
rgdpna,GRC,1964,72390.64843750000000000
rgdpna,GRC,1965,80185.67968750000000000
rgdpna,GRC,1966,85393.33593750000000000
rgdpna,GRC,1967,90234.70312500000000000
rgdpna,GRC,1968,96734.96093750000000000
rgdpna,GRC,1969,107921.07031250000000000
rgdpna,GRC,1970,117559.05468750000000000
rgdpna,GRC,1971,126777.07031250000000000
rgdpna,GRC,1972,139657.81250000000000000
rgdpna,GRC,1973,150959.45312500000000000
rgdpna,GRC,1974,141240.31250000000000000
rgdpna,GRC,1975,150232.81250000000000000
rgdpna,GRC,1976,160526.62500000000000000
rgdpna,GRC,1977,165247.70312500000000000
rgdpna,GRC,1978,177222.98437500000000000
rgdpna,GRC,1979,183039.57812500000000000
rgdpna,GRC,1980,184279.00000000000000000
rgdpna,GRC,1981,181415.82812500000000000
rgdpna,GRC,1982,179361.01562500000000000
rgdpna,GRC,1983,177426.39062500000000000
rgdpna,GRC,1984,180993.68750000000000000
rgdpna,GRC,1985,185535.82812500000000000
rgdpna,GRC,1986,186496.28125000000000000
rgdpna,GRC,1987,182283.57812500000000000
rgdpna,GRC,1988,190099.64062500000000000
rgdpna,GRC,1989,197323.43750000000000000
rgdpna,GRC,1990,197323.43750000000000000
rgdpna,GRC,1991,203440.45312500000000000
rgdpna,GRC,1992,204864.54687500000000000
rgdpna,GRC,1993,201586.70312500000000000
rgdpna,GRC,1994,205618.43750000000000000
rgdpna,GRC,1995,209935.85937500000000000
rgdpna,GRC,1996,215944.48437500000000000
rgdpna,GRC,1997,225627.87500000000000000
rgdpna,GRC,1998,234415.85937500000000000
rgdpna,GRC,1999,241618.51562500000000000
rgdpna,GRC,2000,251778.95312500000000000
rgdpna,GRC,2001,261455.65625000000000000
rgdpna,GRC,2002,271712.21875000000000000
rgdpna,SAU,1976,713887.43750000000000000
rgdpna,SAU,1977,764526.06250000000000000
rgdpna,SAU,1978,724619.87500000000000000
rgdpna,SAU,1979,810990.43750000000000000
rgdpna,SAU,1980,856831.31250000000000000
rgdpna,SAU,1981,873479.62500000000000000
rgdpna,SAU,1982,692408.25000000000000000
rgdpna,SAU,1983,581267.12500000000000000
rgdpna,SAU,1984,554171.62500000000000000
rgdpna,SAU,1985,499893.28125000000000000
rgdpna,SAU,1986,584938.87500000000000000
rgdpna,SAU,1987,546142.81250000000000000
rgdpna,SAU,1988,617738.37500000000000000
rgdpna,SAU,1989,614631.06250000000000000
rgdpna,SAU,1990,708014.62500000000000000
rgdpna,SAU,1991,814272.56250000000000000
rgdpna,SAU,1992,846742.00000000000000000
rgdpna,SAU,1993,835194.62500000000000000
rgdpna,SAU,1994,839861.06250000000000000
rgdpna,SAU,1995,841642.31250000000000000
rgdpna,SAU,1996,863840.00000000000000000
rgdpna,SAU,1997,873374.93750000000000000
rgdpna,SAU,1998,898644.81250000000000000
rgdpna,SAU,1999,864826.25000000000000000
rgdpna,SAU,2000,913476.06250000000000000
rgdpna,SAU,2001,902416.68750000000000000
rgdpna,SAU,2002,876976.06250000000000000
rgdpna,TTO,1950,2898.83374023438000000
rgdpna,TTO,1951,3192.76538085938000000
rgdpna,TTO,1952,3319.45874023438000000
rgdpna,TTO,1953,3384.44165039063000000
rgdpna,TTO,1954,3529.84838867188000000
rgdpna,TTO,1955,4049.96264648438000000
rgdpna,TTO,1956,4624.10888671875000000
rgdpna,TTO,1957,5234.77294921875000000
rgdpna,TTO,1958,5826.15478515625000000
rgdpna,TTO,1959,6307.27197265625000000
rgdpna,TTO,1960,7011.27001953125000000
rgdpna,TTO,1961,8079.61865234375000000
rgdpna,TTO,1962,8265.88867187500000000
rgdpna,TTO,1963,8455.82324218750000000
rgdpna,TTO,1964,9183.25781250000000000
rgdpna,TTO,1965,9328.51855468750000000
rgdpna,TTO,1966,9932.17382812500000000
rgdpna,TTO,1967,10139.23828125000000000
rgdpna,TTO,1968,10663.80078125000000000
rgdpna,TTO,1969,10960.59179687500000000
rgdpna,TTO,1970,11347.11132812500000000
rgdpna,TTO,1971,11464.44824218750000000
rgdpna,TTO,1972,12127.05273437500000000
rgdpna,TTO,1973,12327.21484375000000000
rgdpna,TTO,1974,12796.56054687500000000
rgdpna,TTO,1975,12982.91796875000000000
rgdpna,TTO,1976,13818.07617187500000000
rgdpna,TTO,1977,15074.26562500000000000
rgdpna,TTO,1978,16585.83398437500000000
rgdpna,TTO,1979,17186.31835937500000000
rgdpna,TTO,1980,18967.07031250000000000
rgdpna,TTO,1981,19836.74023437500000000
rgdpna,TTO,1982,20591.23632812500000000
rgdpna,TTO,1983,18468.11523437500000000
rgdpna,TTO,1984,17406.09179687500000000
rgdpna,TTO,1985,16688.53515625000000000
